
[MeshData]

UVêî : 14190

UVî‘çÜ0 : { 0.18783, 0.0302454 }
UVî‘çÜ1844 : { 0.211389, 0.0182692 }
UVî‘çÜ1845 : { 0.213123, 0.0191526 }
UVî‘çÜ1846 : { 0.210951, 0.0196157 }
UVî‘çÜ1847 : { 0.21229, 0.020298 }
UVî‘çÜ1848 : { 0.190908, 0.0281146 }
UVî‘çÜ1849 : { 0.190041, 0.0261925 }
UVî‘çÜ1850 : { 0.190041, 0.0281146 }
UVî‘çÜ1851 : { 0.190041, 0.0261925 }
UVî‘çÜ1852 : { 0.190908, 0.0281146 }
UVî‘çÜ1853 : { 0.190908, 0.02663 }
UVî‘çÜ1854 : { 0.190908, 0.0281146 }
UVî‘çÜ1855 : { 0.190041, 0.0300366 }
UVî‘çÜ1856 : { 0.190908, 0.0295991 }
UVî‘çÜ1857 : { 0.190041, 0.0300366 }
UVî‘çÜ1858 : { 0.190908, 0.0281146 }
UVî‘çÜ1859 : { 0.190041, 0.0281146 }
UVî‘çÜ1860 : { 0.207982, 0.0196157 }
UVî‘çÜ1861 : { 0.205811, 0.0191526 }
UVî‘çÜ1862 : { 0.206643, 0.020298 }
UVî‘çÜ1863 : { 0.205811, 0.0191526 }
UVî‘çÜ1864 : { 0.207982, 0.0196157 }
UVî‘çÜ1865 : { 0.207545, 0.0182692 }
UVî‘çÜ1866 : { 0.206643, 0.020298 }
UVî‘çÜ1867 : { 0.204435, 0.0205286 }
UVî‘çÜ1868 : { 0.20558, 0.0213609 }
UVî‘çÜ1869 : { 0.204435, 0.0205286 }
UVî‘çÜ1870 : { 0.206643, 0.020298 }
UVî‘çÜ1871 : { 0.205811, 0.0191526 }
UVî‘çÜ1872 : { 0.20558, 0.0213609 }
UVî‘çÜ1873 : { 0.203551, 0.0222626 }
UVî‘çÜ1874 : { 0.204898, 0.0227001 }
UVî‘çÜ1875 : { 0.203551, 0.0222626 }
UVî‘çÜ1876 : { 0.20558, 0.0213609 }
UVî‘çÜ1877 : { 0.204435, 0.0205286 }
UVî‘çÜ1878 : { 0.215304, 0.0263848 }
UVî‘çÜ1879 : { 0.215304, 0.0255172 }
UVî‘çÜ1880 : { 0.213382, 0.0263848 }
UVî‘çÜ1881 : { 0.213382, 0.0263848 }
UVî‘çÜ1882 : { 0.215304, 0.0255172 }
UVî‘çÜ1883 : { 0.213819, 0.0255172 }
UVî‘çÜ1884 : { 0.217226, 0.0263848 }
UVî‘çÜ1885 : { 0.215304, 0.0255172 }
UVî‘çÜ1886 : { 0.215304, 0.0263848 }
UVî‘çÜ1887 : { 0.215304, 0.0255172 }
UVî‘çÜ1888 : { 0.217226, 0.0263848 }
UVî‘çÜ1889 : { 0.216788, 0.0255172 }
UVî‘çÜ1890 : { 0.204435, 0.0278404 }
UVî‘çÜ1891 : { 0.204898, 0.025669 }
UVî‘çÜ1892 : { 0.203551, 0.0261065 }
UVî‘çÜ1893 : { 0.204898, 0.025669 }
UVî‘çÜ1894 : { 0.204435, 0.0278404 }
UVî‘çÜ1895 : { 0.20558, 0.0270082 }
UVî‘çÜ1896 : { 0.20558, 0.0270082 }
UVî‘çÜ1897 : { 0.205811, 0.0292165 }
UVî‘çÜ1898 : { 0.206643, 0.028071 }
UVî‘çÜ1899 : { 0.205811, 0.0292165 }
UVî‘çÜ1900 : { 0.20558, 0.0270082 }
UVî‘çÜ1901 : { 0.204435, 0.0278404 }
UVî‘çÜ1902 : { 0.206643, 0.028071 }
UVî‘çÜ1903 : { 0.207545, 0.0300999 }
UVî‘çÜ1904 : { 0.207982, 0.0287535 }
UVî‘çÜ1905 : { 0.207545, 0.0300999 }
UVî‘çÜ1906 : { 0.206643, 0.028071 }
UVî‘çÜ1907 : { 0.205811, 0.0292165 }
UVî‘çÜ1908 : { 0.21557, 0.0291714 }
UVî‘çÜ1909 : { 0.21557, 0.0276869 }
UVî‘çÜ1910 : { 0.214702, 0.0272494 }
UVî‘çÜ1911 : { 0.214702, 0.0272494 }
UVî‘çÜ1912 : { 0.214702, 0.0291714 }
UVî‘çÜ1913 : { 0.21557, 0.0291714 }
UVî‘çÜ1914 : { 0.214702, 0.0291714 }
UVî‘çÜ1915 : { 0.214702, 0.0310935 }
UVî‘çÜ1916 : { 0.21557, 0.030656 }
UVî‘çÜ1917 : { 0.214702, 0.0291714 }
UVî‘çÜ1918 : { 0.21557, 0.030656 }
UVî‘çÜ1919 : { 0.21557, 0.0291714 }
UVî‘çÜ1920 : { 0.21229, 0.028071 }
UVî‘çÜ1921 : { 0.210477, 0.0272945 }
UVî‘çÜ1922 : { 0.210951, 0.0287535 }
UVî‘çÜ1923 : { 0.210477, 0.0272945 }
UVî‘çÜ1924 : { 0.21229, 0.028071 }
UVî‘çÜ1925 : { 0.211389, 0.02683 }
UVî‘çÜ1926 : { 0.212112, 0.0261065 }
UVî‘çÜ1927 : { 0.21229, 0.028071 }
UVî‘çÜ1928 : { 0.213353, 0.0270082 }
UVî‘çÜ1929 : { 0.21229, 0.028071 }
UVî‘çÜ1930 : { 0.212112, 0.0261065 }
UVî‘çÜ1931 : { 0.211389, 0.02683 }
UVî‘çÜ1932 : { 0.214035, 0.025669 }
UVî‘çÜ1933 : { 0.212112, 0.0261065 }
UVî‘çÜ1934 : { 0.213353, 0.0270082 }
UVî‘çÜ1935 : { 0.212112, 0.0261065 }
UVî‘çÜ1936 : { 0.214035, 0.025669 }
UVî‘çÜ1937 : { 0.212576, 0.025195 }
UVî‘çÜ1938 : { 0.214035, 0.025669 }
UVî‘çÜ1939 : { 0.212737, 0.0241845 }
UVî‘çÜ1940 : { 0.212576, 0.025195 }
UVî‘çÜ1941 : { 0.212737, 0.0241845 }
UVî‘çÜ1942 : { 0.214035, 0.025669 }
UVî‘çÜ1943 : { 0.214271, 0.0241845 }
UVî‘çÜ1944 : { 0.212737, 0.0241845 }
UVî‘çÜ1945 : { 0.214035, 0.0227001 }
UVî‘çÜ1946 : { 0.212576, 0.023174 }
UVî‘çÜ1947 : { 0.214035, 0.0227001 }
UVî‘çÜ1948 : { 0.212737, 0.0241845 }
UVî‘çÜ1949 : { 0.214271, 0.0241845 }
UVî‘çÜ1950 : { 0.212576, 0.023174 }
UVî‘çÜ1951 : { 0.213353, 0.0213609 }
UVî‘çÜ1952 : { 0.212112, 0.0222626 }
UVî‘çÜ1953 : { 0.213353, 0.0213609 }
UVî‘çÜ1954 : { 0.212576, 0.023174 }
UVî‘çÜ1955 : { 0.214035, 0.0227001 }
UVî‘çÜ1956 : { 0.21229, 0.020298 }
UVî‘çÜ1957 : { 0.212112, 0.0222626 }
UVî‘çÜ1958 : { 0.213353, 0.0213609 }
UVî‘çÜ1959 : { 0.212112, 0.0222626 }
UVî‘çÜ1960 : { 0.21229, 0.020298 }
UVî‘çÜ1961 : { 0.211389, 0.0215391 }
UVî‘çÜ1962 : { 0.210477, 0.0210747 }
UVî‘çÜ1963 : { 0.21229, 0.020298 }
UVî‘çÜ1964 : { 0.210951, 0.0196157 }
UVî‘çÜ1965 : { 0.21229, 0.020298 }
UVî‘çÜ1966 : { 0.210477, 0.0210747 }
UVî‘çÜ1967 : { 0.211389, 0.0215391 }
UVî‘çÜ1968 : { 0.209467, 0.0193806 }
UVî‘çÜ1969 : { 0.210477, 0.0210747 }
UVî‘çÜ1970 : { 0.210951, 0.0196157 }
UVî‘çÜ1971 : { 0.210477, 0.0210747 }
UVî‘çÜ1972 : { 0.209467, 0.0193806 }
UVî‘çÜ1973 : { 0.209467, 0.0209147 }
UVî‘çÜ1974 : { 0.208456, 0.0210747 }
UVî‘çÜ1975 : { 0.209467, 0.0193806 }
UVî‘çÜ1976 : { 0.207982, 0.0196157 }
UVî‘çÜ1977 : { 0.209467, 0.0193806 }
UVî‘çÜ1978 : { 0.208456, 0.0210747 }
UVî‘çÜ1979 : { 0.209467, 0.0209147 }
UVî‘çÜ1980 : { 0.208456, 0.0210747 }
UVî‘çÜ1981 : { 0.206643, 0.020298 }
UVî‘çÜ1982 : { 0.207545, 0.0215391 }
UVî‘çÜ1983 : { 0.206643, 0.020298 }
UVî‘çÜ1984 : { 0.208456, 0.0210747 }
UVî‘çÜ1985 : { 0.207982, 0.0196157 }
UVî‘çÜ1986 : { 0.207545, 0.0215391 }
UVî‘çÜ1987 : { 0.206643, 0.020298 }
UVî‘çÜ1988 : { 0.206821, 0.0222626 }
UVî‘çÜ1989 : { 0.206643, 0.020298 }
UVî‘çÜ1990 : { 0.20558, 0.0213609 }
UVî‘çÜ1991 : { 0.206821, 0.0222626 }
UVî‘çÜ1992 : { 0.206821, 0.0222626 }
UVî‘çÜ1993 : { 0.204898, 0.0227001 }
UVî‘çÜ1994 : { 0.206357, 0.023174 }
UVî‘çÜ1995 : { 0.204898, 0.0227001 }
UVî‘çÜ1996 : { 0.206821, 0.0222626 }
UVî‘çÜ1997 : { 0.20558, 0.0213609 }
UVî‘çÜ1998 : { 0.204663, 0.0241845 }
UVî‘çÜ1999 : { 0.206357, 0.023174 }
UVî‘çÜ2000 : { 0.204898, 0.0227001 }
UVî‘çÜ2001 : { 0.206357, 0.023174 }
UVî‘çÜ2002 : { 0.204663, 0.0241845 }
UVî‘çÜ2003 : { 0.206197, 0.0241845 }
UVî‘çÜ2004 : { 0.206357, 0.025195 }
UVî‘çÜ2005 : { 0.204663, 0.0241845 }
UVî‘çÜ2006 : { 0.204898, 0.025669 }
UVî‘çÜ2007 : { 0.204663, 0.0241845 }
UVî‘çÜ2008 : { 0.206357, 0.025195 }
UVî‘çÜ2009 : { 0.206197, 0.0241845 }
UVî‘çÜ2010 : { 0.206821, 0.0261065 }
UVî‘çÜ2011 : { 0.204898, 0.025669 }
UVî‘çÜ2012 : { 0.20558, 0.0270082 }
UVî‘çÜ2013 : { 0.204898, 0.025669 }
UVî‘çÜ2014 : { 0.206821, 0.0261065 }
UVî‘çÜ2015 : { 0.206357, 0.025195 }
UVî‘çÜ2016 : { 0.206821, 0.0261065 }
UVî‘çÜ2017 : { 0.206643, 0.028071 }
UVî‘çÜ2018 : { 0.207545, 0.02683 }
UVî‘çÜ2019 : { 0.206643, 0.028071 }
UVî‘çÜ2020 : { 0.206821, 0.0261065 }
UVî‘çÜ2021 : { 0.20558, 0.0270082 }
UVî‘çÜ2022 : { 0.207545, 0.02683 }
UVî‘çÜ2023 : { 0.207982, 0.0287535 }
UVî‘çÜ2024 : { 0.208456, 0.0272945 }
UVî‘çÜ2025 : { 0.207982, 0.0287535 }
UVî‘çÜ2026 : { 0.207545, 0.02683 }
UVî‘çÜ2027 : { 0.206643, 0.028071 }
UVî‘çÜ2028 : { 0.208456, 0.0272945 }
UVî‘çÜ2029 : { 0.207982, 0.0287535 }
UVî‘çÜ2030 : { 0.209467, 0.0274544 }
UVî‘çÜ2031 : { 0.207982, 0.0287535 }
UVî‘çÜ2032 : { 0.209467, 0.0289885 }
UVî‘çÜ2033 : { 0.209467, 0.0274544 }
UVî‘çÜ2034 : { 0.210951, 0.0287535 }
UVî‘çÜ2035 : { 0.210477, 0.0272945 }
UVî‘çÜ2036 : { 0.209467, 0.0289885 }
UVî‘çÜ2037 : { 0.209467, 0.0274544 }
UVî‘çÜ2038 : { 0.209467, 0.0289885 }
UVî‘çÜ2039 : { 0.210477, 0.0272945 }
UVî‘çÜ2040 : { 0.211389, 0.02683 }
UVî‘çÜ2041 : { 0.209978, 0.0257589 }
UVî‘çÜ2042 : { 0.210477, 0.0272945 }
UVî‘çÜ2043 : { 0.209978, 0.0257589 }
UVî‘çÜ2044 : { 0.211389, 0.02683 }
UVî‘çÜ2045 : { 0.21044, 0.0255238 }
UVî‘çÜ2046 : { 0.212112, 0.0261065 }
UVî‘çÜ2047 : { 0.21044, 0.0255238 }
UVî‘çÜ2048 : { 0.211389, 0.02683 }
UVî‘çÜ2049 : { 0.21044, 0.0255238 }
UVî‘çÜ2050 : { 0.212112, 0.0261065 }
UVî‘çÜ2051 : { 0.210806, 0.0251576 }
UVî‘çÜ2052 : { 0.212576, 0.025195 }
UVî‘çÜ2053 : { 0.210806, 0.0251576 }
UVî‘çÜ2054 : { 0.212112, 0.0261065 }
UVî‘çÜ2055 : { 0.210806, 0.0251576 }
UVî‘çÜ2056 : { 0.212576, 0.025195 }
UVî‘çÜ2057 : { 0.211041, 0.0246961 }
UVî‘çÜ2058 : { 0.212576, 0.025195 }
UVî‘çÜ2059 : { 0.211122, 0.0241845 }
UVî‘çÜ2060 : { 0.211041, 0.0246961 }
UVî‘çÜ2061 : { 0.211122, 0.0241845 }
UVî‘çÜ2062 : { 0.212576, 0.025195 }
UVî‘çÜ2063 : { 0.212737, 0.0241845 }
UVî‘çÜ2064 : { 0.211122, 0.0241845 }
UVî‘çÜ2065 : { 0.212576, 0.023174 }
UVî‘çÜ2066 : { 0.211041, 0.023673 }
UVî‘çÜ2067 : { 0.212576, 0.023174 }
UVî‘çÜ2068 : { 0.211122, 0.0241845 }
UVî‘çÜ2069 : { 0.212737, 0.0241845 }
UVî‘çÜ2070 : { 0.212112, 0.0222626 }
UVî‘çÜ2071 : { 0.210806, 0.0232115 }
UVî‘çÜ2072 : { 0.212576, 0.023174 }
UVî‘çÜ2073 : { 0.211041, 0.023673 }
UVî‘çÜ2074 : { 0.212576, 0.023174 }
UVî‘çÜ2075 : { 0.210806, 0.0232115 }
UVî‘çÜ2076 : { 0.211389, 0.0215391 }
UVî‘çÜ2077 : { 0.210806, 0.0232115 }
UVî‘çÜ2078 : { 0.212112, 0.0222626 }
UVî‘çÜ2079 : { 0.210806, 0.0232115 }
UVî‘çÜ2080 : { 0.211389, 0.0215391 }
UVî‘çÜ2081 : { 0.21044, 0.0228453 }
UVî‘çÜ2082 : { 0.209978, 0.0226102 }
UVî‘çÜ2083 : { 0.211389, 0.0215391 }
UVî‘çÜ2084 : { 0.210477, 0.0210747 }
UVî‘çÜ2085 : { 0.211389, 0.0215391 }
UVî‘çÜ2086 : { 0.209978, 0.0226102 }
UVî‘çÜ2087 : { 0.21044, 0.0228453 }
UVî‘çÜ2088 : { 0.209467, 0.0209147 }
UVî‘çÜ2089 : { 0.209978, 0.0226102 }
UVî‘çÜ2090 : { 0.210477, 0.0210747 }
UVî‘çÜ2091 : { 0.209978, 0.0226102 }
UVî‘çÜ2092 : { 0.209467, 0.0209147 }
UVî‘çÜ2093 : { 0.209467, 0.0225292 }
UVî‘çÜ2094 : { 0.208955, 0.0226102 }
UVî‘çÜ2095 : { 0.209467, 0.0209147 }
UVî‘çÜ2096 : { 0.208456, 0.0210747 }
UVî‘çÜ2097 : { 0.209467, 0.0209147 }
UVî‘çÜ2098 : { 0.208955, 0.0226102 }
UVî‘çÜ2099 : { 0.209467, 0.0225292 }
UVî‘çÜ2100 : { 0.208955, 0.0226102 }
UVî‘çÜ2101 : { 0.207545, 0.0215391 }
UVî‘çÜ2102 : { 0.208494, 0.0228453 }
UVî‘çÜ2103 : { 0.207545, 0.0215391 }
UVî‘çÜ2104 : { 0.208955, 0.0226102 }
UVî‘çÜ2105 : { 0.208456, 0.0210747 }
UVî‘çÜ2106 : { 0.208494, 0.0228453 }
UVî‘çÜ2107 : { 0.207545, 0.0215391 }
UVî‘çÜ2108 : { 0.208127, 0.0232115 }
UVî‘çÜ2109 : { 0.207545, 0.0215391 }
UVî‘çÜ2110 : { 0.206821, 0.0222626 }
UVî‘çÜ2111 : { 0.208127, 0.0232115 }
UVî‘çÜ2112 : { 0.206357, 0.023174 }
UVî‘çÜ2113 : { 0.207892, 0.023673 }
UVî‘çÜ2114 : { 0.206821, 0.0222626 }
UVî‘çÜ2115 : { 0.208127, 0.0232115 }
UVî‘çÜ2116 : { 0.206821, 0.0222626 }
UVî‘çÜ2117 : { 0.207892, 0.023673 }
UVî‘çÜ2118 : { 0.206197, 0.0241845 }
UVî‘çÜ2119 : { 0.207892, 0.023673 }
UVî‘çÜ2120 : { 0.206357, 0.023174 }
UVî‘çÜ2121 : { 0.207892, 0.023673 }
UVî‘çÜ2122 : { 0.206197, 0.0241845 }
UVî‘çÜ2123 : { 0.207811, 0.0241845 }
UVî‘çÜ2124 : { 0.207892, 0.0246961 }
UVî‘çÜ2125 : { 0.206197, 0.0241845 }
UVî‘çÜ2126 : { 0.206357, 0.025195 }
UVî‘çÜ2127 : { 0.206197, 0.0241845 }
UVî‘çÜ2128 : { 0.207892, 0.0246961 }
UVî‘çÜ2129 : { 0.207811, 0.0241845 }
UVî‘çÜ2130 : { 0.206821, 0.0261065 }
UVî‘çÜ2131 : { 0.207892, 0.0246961 }
UVî‘çÜ2132 : { 0.206357, 0.025195 }
UVî‘çÜ2133 : { 0.207892, 0.0246961 }
UVî‘çÜ2134 : { 0.206821, 0.0261065 }
UVî‘çÜ2135 : { 0.208127, 0.0251576 }
UVî‘çÜ2136 : { 0.208127, 0.0251576 }
UVî‘çÜ2137 : { 0.207545, 0.02683 }
UVî‘çÜ2138 : { 0.208494, 0.0255238 }
UVî‘çÜ2139 : { 0.207545, 0.02683 }
UVî‘çÜ2140 : { 0.208127, 0.0251576 }
UVî‘çÜ2141 : { 0.206821, 0.0261065 }
UVî‘çÜ2142 : { 0.208494, 0.0255238 }
UVî‘çÜ2143 : { 0.207545, 0.02683 }
UVî‘çÜ2144 : { 0.208955, 0.0257589 }
UVî‘çÜ2145 : { 0.207545, 0.02683 }
UVî‘çÜ2146 : { 0.208456, 0.0272945 }
UVî‘çÜ2147 : { 0.208955, 0.0257589 }
UVî‘çÜ2148 : { 0.208955, 0.0257589 }
UVî‘çÜ2149 : { 0.209467, 0.0274544 }
UVî‘çÜ2150 : { 0.209467, 0.0258399 }
UVî‘çÜ2151 : { 0.209467, 0.0274544 }
UVî‘çÜ2152 : { 0.208955, 0.0257589 }
UVî‘çÜ2153 : { 0.208456, 0.0272945 }
UVî‘çÜ2154 : { 0.210477, 0.0272945 }
UVî‘çÜ2155 : { 0.209978, 0.0257589 }
UVî‘çÜ2156 : { 0.209467, 0.0274544 }
UVî‘çÜ2157 : { 0.209467, 0.0258399 }
UVî‘çÜ2158 : { 0.209467, 0.0274544 }
UVî‘çÜ2159 : { 0.209978, 0.0257589 }
UVî‘çÜ2160 : { 0.186059, 0.0302079 }
UVî‘çÜ2161 : { 0.186295, 0.0297465 }
UVî‘çÜ2162 : { 0.18472, 0.0292349 }
UVî‘çÜ2163 : { 0.185693, 0.0305741 }
UVî‘çÜ2164 : { 0.186059, 0.0302079 }
UVî‘çÜ2165 : { 0.18472, 0.0292349 }
UVî‘çÜ2166 : { 0.185232, 0.0308093 }
UVî‘çÜ2167 : { 0.185693, 0.0305741 }
UVî‘çÜ2168 : { 0.18472, 0.0292349 }
UVî‘çÜ2169 : { 0.18472, 0.0308903 }
UVî‘çÜ2170 : { 0.185232, 0.0308093 }
UVî‘çÜ2171 : { 0.18472, 0.0292349 }
UVî‘çÜ2172 : { 0.184209, 0.0308093 }
UVî‘çÜ2173 : { 0.18472, 0.0308903 }
UVî‘çÜ2174 : { 0.18472, 0.0292349 }
UVî‘çÜ2175 : { 0.183747, 0.0305741 }
UVî‘çÜ2176 : { 0.184209, 0.0308093 }
UVî‘çÜ2177 : { 0.18472, 0.0292349 }
UVî‘çÜ2178 : { 0.183381, 0.0302079 }
UVî‘çÜ2179 : { 0.183747, 0.0305741 }
UVî‘çÜ2180 : { 0.18472, 0.0292349 }
UVî‘çÜ2181 : { 0.183146, 0.0297465 }
UVî‘çÜ2182 : { 0.183381, 0.0302079 }
UVî‘çÜ2183 : { 0.18472, 0.0292349 }
UVî‘çÜ2184 : { 0.183065, 0.0292349 }
UVî‘çÜ2185 : { 0.183146, 0.0297465 }
UVî‘çÜ2186 : { 0.18472, 0.0292349 }
UVî‘çÜ2187 : { 0.183146, 0.0287234 }
UVî‘çÜ2188 : { 0.183065, 0.0292349 }
UVî‘çÜ2189 : { 0.18472, 0.0292349 }
UVî‘çÜ2190 : { 0.183381, 0.028262 }
UVî‘çÜ2191 : { 0.183146, 0.0287234 }
UVî‘çÜ2192 : { 0.18472, 0.0292349 }
UVî‘çÜ2193 : { 0.183747, 0.0278957 }
UVî‘çÜ2194 : { 0.183381, 0.028262 }
UVî‘çÜ2195 : { 0.18472, 0.0292349 }
UVî‘çÜ2196 : { 0.184209, 0.0276607 }
UVî‘çÜ2197 : { 0.183747, 0.0278957 }
UVî‘çÜ2198 : { 0.18472, 0.0292349 }
UVî‘çÜ2199 : { 0.18472, 0.0275796 }
UVî‘çÜ2200 : { 0.184209, 0.0276607 }
UVî‘çÜ2201 : { 0.18472, 0.0292349 }
UVî‘çÜ2202 : { 0.185232, 0.0276607 }
UVî‘çÜ2203 : { 0.18472, 0.0275796 }
UVî‘çÜ2204 : { 0.18472, 0.0292349 }
UVî‘çÜ2205 : { 0.185693, 0.0278957 }
UVî‘çÜ2206 : { 0.185232, 0.0276607 }
UVî‘çÜ2207 : { 0.18472, 0.0292349 }
UVî‘çÜ2208 : { 0.186059, 0.028262 }
UVî‘çÜ2209 : { 0.185693, 0.0278957 }
UVî‘çÜ2210 : { 0.18472, 0.0292349 }
UVî‘çÜ2211 : { 0.186295, 0.0287234 }
UVî‘çÜ2212 : { 0.186059, 0.028262 }
UVî‘çÜ2213 : { 0.18472, 0.0292349 }
UVî‘çÜ2214 : { 0.186376, 0.0292349 }
UVî‘çÜ2215 : { 0.186295, 0.0287234 }
UVî‘çÜ2216 : { 0.18472, 0.0292349 }
UVî‘çÜ2217 : { 0.186295, 0.0297465 }
UVî‘çÜ2218 : { 0.186376, 0.0292349 }
UVî‘çÜ2219 : { 0.18472, 0.0292349 }
UVî‘çÜ2220 : { 0.209978, 0.0257589 }
UVî‘çÜ2221 : { 0.21044, 0.0255238 }
UVî‘çÜ2222 : { 0.209467, 0.0241845 }
UVî‘çÜ2223 : { 0.21044, 0.0255238 }
UVî‘çÜ2224 : { 0.210806, 0.0251576 }
UVî‘çÜ2225 : { 0.209467, 0.0241845 }
UVî‘çÜ2226 : { 0.210806, 0.0251576 }
UVî‘çÜ2227 : { 0.211041, 0.0246961 }
UVî‘çÜ2228 : { 0.209467, 0.0241845 }
UVî‘çÜ2229 : { 0.211041, 0.0246961 }
UVî‘çÜ2230 : { 0.211122, 0.0241845 }
UVî‘çÜ2231 : { 0.209467, 0.0241845 }
UVî‘çÜ2232 : { 0.211122, 0.0241845 }
UVî‘çÜ2233 : { 0.211041, 0.023673 }
UVî‘çÜ2234 : { 0.209467, 0.0241845 }
UVî‘çÜ2235 : { 0.211041, 0.023673 }
UVî‘çÜ2236 : { 0.210806, 0.0232115 }
UVî‘çÜ2237 : { 0.209467, 0.0241845 }
UVî‘çÜ2238 : { 0.210806, 0.0232115 }
UVî‘çÜ2239 : { 0.21044, 0.0228453 }
UVî‘çÜ2240 : { 0.209467, 0.0241845 }
UVî‘çÜ2241 : { 0.21044, 0.0228453 }
UVî‘çÜ2242 : { 0.209978, 0.0226102 }
UVî‘çÜ2243 : { 0.209467, 0.0241845 }
UVî‘çÜ2244 : { 0.209978, 0.0226102 }
UVî‘çÜ2245 : { 0.209467, 0.0225292 }
UVî‘çÜ2246 : { 0.209467, 0.0241845 }
UVî‘çÜ2247 : { 0.209467, 0.0225292 }
UVî‘çÜ2248 : { 0.208955, 0.0226102 }
UVî‘çÜ2249 : { 0.209467, 0.0241845 }
UVî‘çÜ2250 : { 0.208955, 0.0226102 }
UVî‘çÜ2251 : { 0.208494, 0.0228453 }
UVî‘çÜ2252 : { 0.209467, 0.0241845 }
UVî‘çÜ2253 : { 0.208494, 0.0228453 }
UVî‘çÜ2254 : { 0.208127, 0.0232115 }
UVî‘çÜ2255 : { 0.209467, 0.0241845 }
UVî‘çÜ2256 : { 0.208127, 0.0232115 }
UVî‘çÜ2257 : { 0.207892, 0.023673 }
UVî‘çÜ2258 : { 0.209467, 0.0241845 }
UVî‘çÜ2259 : { 0.207892, 0.023673 }
UVî‘çÜ2260 : { 0.207811, 0.0241845 }
UVî‘çÜ2261 : { 0.209467, 0.0241845 }
UVî‘çÜ2262 : { 0.207811, 0.0241845 }
UVî‘çÜ2263 : { 0.207892, 0.0246961 }
UVî‘çÜ2264 : { 0.209467, 0.0241845 }
UVî‘çÜ2265 : { 0.207892, 0.0246961 }
UVî‘çÜ2266 : { 0.208127, 0.0251576 }
UVî‘çÜ2267 : { 0.209467, 0.0241845 }
UVî‘çÜ2268 : { 0.208127, 0.0251576 }
UVî‘çÜ2269 : { 0.208494, 0.0255238 }
UVî‘çÜ2270 : { 0.209467, 0.0241845 }
UVî‘çÜ2271 : { 0.208494, 0.0255238 }
UVî‘çÜ2272 : { 0.208955, 0.0257589 }
UVî‘çÜ2273 : { 0.209467, 0.0241845 }
UVî‘çÜ2274 : { 0.208955, 0.0257589 }
UVî‘çÜ2275 : { 0.209467, 0.0258399 }
UVî‘çÜ2276 : { 0.209467, 0.0241845 }
UVî‘çÜ2277 : { 0.209467, 0.0258399 }
UVî‘çÜ2278 : { 0.209978, 0.0257589 }
UVî‘çÜ2279 : { 0.209467, 0.0241845 }
UVî‘çÜ2280 : { 0.761545, 0.185809 }
UVî‘çÜ2281 : { 0.764848, 0.154606 }
UVî‘çÜ2282 : { 0.755912, 0.186111 }
UVî‘çÜ2283 : { 0.764848, 0.154606 }
UVî‘çÜ2284 : { 0.761545, 0.185809 }
UVî‘çÜ2285 : { 0.770509, 0.154032 }
UVî‘çÜ2286 : { 0.770509, 0.154032 }
UVî‘çÜ2287 : { 0.766988, 0.130024 }
UVî‘çÜ2288 : { 0.764848, 0.154606 }
UVî‘çÜ2289 : { 0.766988, 0.130024 }
UVî‘çÜ2290 : { 0.770509, 0.154032 }
UVî‘çÜ2291 : { 0.772573, 0.129263 }
UVî‘çÜ2292 : { 0.772573, 0.112891 }
UVî‘çÜ2293 : { 0.766988, 0.130024 }
UVî‘çÜ2294 : { 0.772573, 0.129263 }
UVî‘çÜ2295 : { 0.766988, 0.130024 }
UVî‘çÜ2296 : { 0.772573, 0.112891 }
UVî‘çÜ2297 : { 0.766988, 0.113806 }
UVî‘çÜ2298 : { 0.757457, 0.136138 }
UVî‘çÜ2299 : { 0.751872, 0.163783 }
UVî‘çÜ2300 : { 0.757457, 0.16403 }
UVî‘çÜ2301 : { 0.751872, 0.163783 }
UVî‘çÜ2302 : { 0.757457, 0.136138 }
UVî‘çÜ2303 : { 0.751872, 0.136127 }
UVî‘çÜ2304 : { 0.757457, 0.136138 }
UVî‘çÜ2305 : { 0.757457, 0.108141 }
UVî‘çÜ2306 : { 0.751872, 0.108373 }
UVî‘çÜ2307 : { 0.757457, 0.136138 }
UVî‘çÜ2308 : { 0.751872, 0.108373 }
UVî‘çÜ2309 : { 0.751872, 0.136127 }
UVî‘çÜ2310 : { 0.757457, 0.108141 }
UVî‘çÜ2311 : { 0.757457, 0.0828082 }
UVî‘çÜ2312 : { 0.751872, 0.0832565 }
UVî‘çÜ2313 : { 0.757457, 0.108141 }
UVî‘çÜ2314 : { 0.751872, 0.0832565 }
UVî‘çÜ2315 : { 0.751872, 0.108373 }
UVî‘çÜ2316 : { 0.755806, 0.0629252 }
UVî‘çÜ2317 : { 0.751872, 0.0832565 }
UVî‘çÜ2318 : { 0.757457, 0.0828082 }
UVî‘çÜ2319 : { 0.751872, 0.0832565 }
UVî‘çÜ2320 : { 0.755806, 0.0629252 }
UVî‘çÜ2321 : { 0.75016, 0.0635518 }
UVî‘çÜ2322 : { 0.712058, 0.266011 }
UVî‘çÜ2323 : { 0.713541, 0.297214 }
UVî‘çÜ2324 : { 0.719187, 0.297788 }
UVî‘çÜ2325 : { 0.713541, 0.297214 }
UVî‘çÜ2326 : { 0.712058, 0.266011 }
UVî‘çÜ2327 : { 0.706435, 0.265709 }
UVî‘çÜ2328 : { 0.707953, 0.230786 }
